left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
kzw,0.04670080915093422,0.035678669810295105,0.04707789793610573,0.04709118977189064,0.053742535412311554,0.055378008633852005,0.04671482369303703,0.05047527328133583,0.05651412531733513,0.05651983618736267,0.0370001420378685,0.061155956238508224,0.05114913731813431,0.04856463149189949,0.05597963184118271,0.050607871264219284,0.05120088905096054,0.05066683143377304,0.04326913505792618,0.0545126348733902
laa,0.05271466076374054,0.04800945892930031,0.0478491485118866,0.05197245255112648,0.050104763358831406,0.051437824964523315,0.05219404026865959,0.05442073568701744,0.0452955961227417,0.0522446408867836,0.05527910217642784,0.04895733669400215,0.02961260825395584,0.055530499666929245,0.04943818598985672,0.04684581607580185,0.04810421168804169,0.05365463346242905,0.0601385235786438,0.04619580879807472
lan,0.07248294353485107,0.030104022473096848,0.04234889894723892,0.04746183380484581,0.09222840517759323,0.07721231877803802,0.03866170346736908,0.048808805644512177,0.04093609005212784,0.04944328963756561,0.046788182109594345,0.040313225239515305,0.06484509259462357,0.042938511818647385,0.061746321618556976,0.042945947498083115,0.04327796399593353,0.04223615303635597,0.046382587403059006,0.02883770875632763
lat,0.05257232114672661,0.04401642829179764,0.05110783874988556,0.0412130281329155,0.055524084717035294,0.05796032398939133,0.05212332680821419,0.05527285113930702,0.0515347421169281,0.04943079128861427,0.04917735978960991,0.05272733047604561,0.0527990348637104,0.03933396190404892,0.04960069805383682,0.048123881220817566,0.05246012285351753,0.04537997767329216,0.04764304310083389,0.05199882760643959
lbn,0.02610449120402336,0.0468357689678669,0.053551238030195236,0.07366400212049484,0.07391106337308884,0.04931246489286423,0.06666731089353561,0.06813317537307739,0.050363242626190186,0.05024763569235802,0.03620855510234833,0.04384602978825569,0.049938101321458817,0.05220075324177742,0.03571753203868866,0.046042751520872116,0.059808049350976944,0.03369786590337753,0.049683257937431335,0.03406674042344093
lbv,0.054275207221508026,0.03817661851644516,0.045176636427640915,0.049807433038949966,0.04112818464636803,0.04607747495174408,0.05092997848987579,0.04754090681672096,0.043291427195072174,0.04751371592283249,0.045729342848062515,0.05947278067469597,0.05040804669260979,0.057828739285469055,0.055112678557634354,0.046839870512485504,0.056541603058576584,0.054554279893636703,0.04676910489797592,0.06282597780227661
lcc,0.04785902425646782,0.049068279564380646,0.045159712433815,0.060963720083236694,0.05105873942375183,0.04327072575688362,0.055491577833890915,0.04815933108329773,0.044547080993652344,0.043137673288583755,0.04515626281499863,0.046062447130680084,0.05541570484638214,0.04562750086188316,0.04835882410407066,0.04414079338312149,0.04534010961651802,0.06448546051979065,0.0610167495906353,0.05568030849099159
lcg,0.05218493565917015,0.04873250424861908,0.07016266137361526,0.05024988576769829,0.05011952668428421,0.05610213056206703,0.04667038097977638,0.0333213210105896,0.04457269608974457,0.047755587846040726,0.03521418571472168,0.041372209787368774,0.03537644073367119,0.05296142026782036,0.050759658217430115,0.060905277729034424,0.07712152600288391,0.04241244122385979,0.04230039194226265,0.061704784631729126
lcn,0.03970629721879959,0.04728363826870918,0.054360680282115936,0.0707358792424202,0.03674900531768799,0.05063249170780182,0.053745757788419724,0.04993786662817001,0.046112168580293655,0.03197897970676422,0.05510087311267853,0.0855775699019432,0.05057404562830925,0.047442760318517685,0.04841474071145058,0.02774384804069996,0.049649547785520554,0.06685855984687805,0.03449695184826851,0.0528983511030674
lcu,0.0455205924808979,0.052931416779756546,0.05063790827989578,0.04960540309548378,0.0547611378133297,0.0503375269472599,0.05002208426594734,0.04940362647175789,0.05556778237223625,0.05027330294251442,0.05070686712861061,0.04915771633386612,0.0441666878759861,0.04349781200289726,0.057096756994724274,0.037597961723804474,0.05217171832919121,0.05235237628221512,0.0525987409055233,0.051592569798231125
lcz,0.04370105266571045,0.04611844941973686,0.049364037811756134,0.03379999101161957,0.059443823993206024,0.05609843134880066,0.06265648454427719,0.0741620883345604,0.04990772902965546,0.04314408078789711,0.04033234715461731,0.04456435143947601,0.05972396209836006,0.046150993555784225,0.056818485260009766,0.0446740984916687,0.04516284540295601,0.06183301657438278,0.03756747767329216,0.044776227325201035
ldh,0.04338584840297699,0.030538424849510193,0.05548743158578873,0.0458250418305397,0.04666781798005104,0.049552470445632935,0.050917886197566986,0.07531236112117767,0.027227766811847687,0.040924813598394394,0.06727813929319382,0.0502166748046875,0.05765965208411217,0.05060889199376106,0.05283917486667633,0.05491652339696884,0.05505212023854256,0.04786722734570503,0.03427470102906227,0.063447006046772
ldn,0.050546031445264816,0.031625304371118546,0.03961881250143051,0.04885419085621834,0.05252276360988617,0.03219112381339073,0.04974747076630592,0.04911637678742409,0.05156319588422775,0.052397750318050385,0.04199431464076042,0.043950967490673065,0.09748905897140503,0.04414141923189163,0.05164384841918945,0.05110787972807884,0.034953523427248,0.05367230251431465,0.05404162034392357,0.06882203370332718
ldq,0.05574416741728783,0.0578683502972126,0.042112212628126144,0.0510072186589241,0.04530838131904602,0.06675923615694046,0.03792271763086319,0.039960842579603195,0.03904646635055542,0.06411987543106079,0.05184730887413025,0.04572077468037605,0.05799766629934311,0.0517694354057312,0.04551668092608452,0.05108076333999634,0.05730840191245079,0.04598662629723549,0.04662206768989563,0.04630082845687866
ldt,0.05377040058374405,0.08162116259336472,0.03724723309278488,0.045940931886434555,0.04529425501823425,0.055442389100790024,0.032364726066589355,0.04583745077252388,0.042910270392894745,0.08269563317298889,0.04854076728224754,0.0481254868209362,0.05981316417455673,0.04049557447433472,0.07054489105939865,0.04358962923288345,0.056070320308208466,0.04167254641652107,0.03940972313284874,0.028613507747650146
ldx,0.05468737706542015,0.06431639194488525,0.04954666271805763,0.04561914876103401,0.05389872565865517,0.04065351560711861,0.07107976078987122,0.04723549261689186,0.054338689893484116,0.049080368131399155,0.05104963481426239,0.05355373024940491,0.036683984100818634,0.029782285913825035,0.04765719920396805,0.048618245869874954,0.05311373248696327,0.06638187915086746,0.04121222719550133,0.04149092361330986
ler,0.053654931485652924,0.027477575466036797,0.05025935173034668,0.0470258928835392,0.06632707267999649,0.06596355140209198,0.04266262799501419,0.05350852012634277,0.05613994970917702,0.04500947147607803,0.048282768577337265,0.04630636051297188,0.0476795993745327,0.05007078871130943,0.07393895089626312,0.047494616359472275,0.030063943937420845,0.05043420195579529,0.0501936711370945,0.04750613868236542
lgw,0.0375329814851284,0.07395082712173462,0.03323005884885788,0.04931136220693588,0.03575656935572624,0.05059197172522545,0.04888009652495384,0.06226515769958496,0.04778488725423813,0.05533859133720398,0.053999487310647964,0.052817173302173615,0.05516103655099869,0.06626293063163757,0.03384818136692047,0.048684269189834595,0.04177293926477432,0.0516745001077652,0.041847191751003265,0.05928976461291313
lha,0.048910342156887054,0.048992011696100235,0.05320126563310623,0.04830912500619888,0.04224931076169014,0.048308711498975754,0.04870349541306496,0.04728793352842331,0.04005364328622818,0.0871763601899147,0.05494271218776703,0.0476512610912323,0.05124197155237198,0.04976798966526985,0.053796328604221344,0.04921463876962662,0.04253089055418968,0.05116456374526024,0.039692964404821396,0.04680449143052101
lhh,0.047368064522743225,0.04336969181895256,0.09260991960763931,0.06299775093793869,0.04693237692117691,0.032644204795360565,0.0515301451086998,0.05131693556904793,0.063609778881073,0.06480145454406738,0.0511707067489624,0.04032861813902855,0.07129678875207901,0.044511839747428894,0.02552858367562294,0.038436248898506165,0.04802776128053665,0.036069054156541824,0.05920518934726715,0.028244908899068832
lhj,0.05234478414058685,0.05085153132677078,0.05621204897761345,0.041242897510528564,0.05956875532865524,0.049789223819971085,0.04034367576241493,0.055288996547460556,0.0553654283285141,0.0414186492562294,0.04260322079062462,0.05559597164392471,0.04856470599770546,0.0423344187438488,0.062117207795381546,0.06151999160647392,0.04344687610864639,0.05595022439956665,0.04043688625097275,0.04500444978475571
lho,0.05022155120968819,0.044385481625795364,0.028442269191145897,0.06325254589319229,0.04721294343471527,0.08925215154886246,0.04747558385133743,0.05009729042649269,0.03640858456492424,0.04915042966604233,0.09750424325466156,0.04071018844842911,0.044652748852968216,0.047905489802360535,0.03543759137392044,0.047378964722156525,0.04054345563054085,0.05412958189845085,0.03470546752214432,0.0511334203183651
lhv,0.03570173680782318,0.05967269837856293,0.06614478677511215,0.05446740984916687,0.04800854250788689,0.05177099257707596,0.0508413128554821,0.05188478156924248,0.04829835146665573,0.03616451099514961,0.055571142584085464,0.06477735191583633,0.06155303865671158,0.038959380239248276,0.04271047189831734,0.048474255949258804,0.05510547757148743,0.04189174622297287,0.04465531185269356,0.04334668070077896
lia,0.05372888967394829,0.050977662205696106,0.04560348391532898,0.048988793045282364,0.06071458384394646,0.05073979124426842,0.04409497603774071,0.04521356523036957,0.05036621168255806,0.045408666133880615,0.04769032076001167,0.052932996302843094,0.05625418573617935,0.032803989946842194,0.05148957669734955,0.043667472898960114,0.048123955726623535,0.05213727429509163,0.06501289457082748,0.05405066907405853
lic,0.04506789520382881,0.0513637512922287,0.04632061347365379,0.054642606526613235,0.06823515146970749,0.04802527651190758,0.041133906692266464,0.05808769538998604,0.027381228283047676,0.052937015891075134,0.06512298434972763,0.03963478282094002,0.054866205900907516,0.06198796257376671,0.0408971831202507,0.07097530364990234,0.057111091911792755,0.04535318538546562,0.02297534979879856,0.04788079485297203
lie,0.020372813567519188,0.08974279463291168,0.0314776673913002,0.04795490577816963,0.04888693988323212,0.08123669028282166,0.05356036126613617,0.03828980028629303,0.06026337668299675,0.03163537010550499,0.056343305855989456,0.041153427213430405,0.047279831022024155,0.05114145576953888,0.054071858525276184,0.03280630335211754,0.09466089308261871,0.025049734860658646,0.054232075810432434,0.0398404560983181
lji,0.03724784404039383,0.03822508826851845,0.04074908047914505,0.03524960204958916,0.06520684063434601,0.05541735142469406,0.0673954039812088,0.089190274477005,0.03677771985530853,0.044726334512233734,0.041316963732242584,0.07641728222370148,0.08195348083972931,0.03402514010667801,0.04539106786251068,0.04016098007559776,0.03924930468201637,0.045226164162158966,0.039740048348903656,0.046334005892276764
ljw,0.09077698737382889,0.04739344120025635,0.0484154187142849,0.04359759762883186,0.05118398368358612,0.06090385094285011,0.04171833023428917,0.044834040105342865,0.04479656741023064,0.08054953813552856,0.054221443831920624,0.01865055412054062,0.04571862518787384,0.054870035499334335,0.04338415712118149,0.06307481229305267,0.03230007365345955,0.04040803760290146,0.04345516115427017,0.04974731430411339
ljy,0.05533895641565323,0.04406500607728958,0.058954428881406784,0.05207410454750061,0.04726697877049446,0.061607446521520615,0.03271879255771637,0.06169833242893219,0.055272214114665985,0.05240413919091225,0.0593733973801136,0.03918829560279846,0.05001359060406685,0.057536642998456955,0.047854408621788025,0.05068102106451988,0.04270893335342407,0.041895803064107895,0.04219222441315651,0.04715536907315254
lkh,0.049629513174295425,0.06868085265159607,0.04491396248340607,0.052852459251880646,0.04901523143053055,0.053002532571554184,0.0609406940639019,0.05000869929790497,0.057566650211811066,0.048873886466026306,0.050910767167806625,0.05246928334236145,0.03225439414381981,0.045233841985464096,0.039531197398900986,0.0498151071369648,0.04592200741171837,0.04975759983062744,0.05422495678067207,0.04439631476998329
lkn,0.08906669914722443,0.06562064588069916,0.04720793291926384,0.05915941298007965,0.04887445643544197,0.04060525819659233,0.04714534804224968,0.042444441467523575,0.04771792143583298,0.04558201879262924,0.022824227809906006,0.08207488805055618,0.044681526720523834,0.0485946349799633,0.05735112354159355,0.034134943038225174,0.030526690185070038,0.038419634103775024,0.08200221508741379,0.025965996086597443
llc,0.03213795647025108,0.05471130087971687,0.05152769386768341,0.053090352565050125,0.04414546862244606,0.03880837932229042,0.04844403266906738,0.04373855143785477,0.0625956729054451,0.11461795121431351,0.04521150514483452,0.046423133462667465,0.0558433011174202,0.0361362062394619,0.05308210104703903,0.03821764141321182,0.039581455290317535,0.04803730547428131,0.04362855851650238,0.050021398812532425
lld,0.047055598348379135,0.03921949118375778,0.06307557225227356,0.04283161461353302,0.0409475713968277,0.05221615731716156,0.04615360498428345,0.041051506996154785,0.04730793088674545,0.06888540089130402,0.05105041339993477,0.01691496931016445,0.04805809631943703,0.052346739917993546,0.0755087211728096,0.03627832606434822,0.09851647913455963,0.04885740950703621,0.04369695484638214,0.04002746567130089
llf,0.04382088780403137,0.05184759944677353,0.04986248165369034,0.054673872888088226,0.05164716765284538,0.046204015612602234,0.05047181621193886,0.0497213751077652,0.05858509987592697,0.04344111680984497,0.046488553285598755,0.06284293532371521,0.04302658513188362,0.0397953987121582,0.050074297934770584,0.056590814143419266,0.048779357224702835,0.06019004061818123,0.048801060765981674,0.04313555732369423
llk,0.06002252548933029,0.04832572489976883,0.05260820314288139,0.04361255466938019,0.04743402451276779,0.06291500478982925,0.040222447365522385,0.05920268967747688,0.05096997320652008,0.05508499965071678,0.051050007343292236,0.04912043735384941,0.043045155704021454,0.050984203815460205,0.050798553973436356,0.043038509786129,0.05199922248721123,0.04845822975039482,0.0407622866332531,0.050345227122306824
llm,0.042465273290872574,0.0469730906188488,0.03240201622247696,0.05633453279733658,0.04062974452972412,0.04753561317920685,0.07729886472225189,0.039642445743083954,0.07207450270652771,0.08518732339143753,0.07401356846094131,0.03452232852578163,0.02623867243528366,0.05402497202157974,0.04953111335635185,0.04611046239733696,0.04099862650036812,0.04834938049316406,0.03741351142525673,0.04825390875339508
llw,0.06079896539449692,0.06219262629747391,0.04878564551472664,0.059272024780511856,0.04444129765033722,0.06363275647163391,0.04081476852297783,0.04482203349471092,0.04563765972852707,0.03508904203772545,0.04143575578927994,0.06071770191192627,0.08138216286897659,0.04408598691225052,0.04696926474571228,0.04374619573354721,0.04699109494686127,0.044975366443395615,0.051310088485479355,0.032899487763643265
lmk,0.052065618336200714,0.0465737022459507,0.029533790424466133,0.03852554038167,0.05280377343297005,0.04490402340888977,0.07202327996492386,0.0467124804854393,0.03978240117430687,0.06018906086683273,0.04484831169247627,0.046730440109968185,0.04610707238316536,0.06415175646543503,0.03427679464221001,0.05621772259473801,0.04879339784383774,0.04880741983652115,0.04376816749572754,0.08318521082401276
lmm,0.027988512068986893,0.02927728369832039,0.0576450377702713,0.04612750932574272,0.07483967393636703,0.027681250125169754,0.0498080849647522,0.06764283031225204,0.043659720569849014,0.07083206623792648,0.04951474443078041,0.05946631729602814,0.0522172711789608,0.056795112788677216,0.04496550187468529,0.03622473403811455,0.05573172867298126,0.053272102028131485,0.037524931132793427,0.058785580098629
lmo,0.03749542310833931,0.048145659267902374,0.05658655986189842,0.05319565534591675,0.054876551032066345,0.04004218056797981,0.04974643886089325,0.058929383754730225,0.059500791132450104,0.048152223229408264,0.04953452944755554,0.047678183764219284,0.03655549883842468,0.050052132457494736,0.04583153501152992,0.0431947186589241,0.053970009088516235,0.057946838438510895,0.05701535567641258,0.05155039206147194
lmp,0.050977930426597595,0.04929133132100105,0.044800709933042526,0.03548621013760567,0.04961688816547394,0.05307869613170624,0.05588389188051224,0.05351698026061058,0.04845988005399704,0.05109425261616707,0.042676400393247604,0.04766057804226875,0.09352745115756989,0.0528184212744236,0.04407547414302826,0.05702485516667366,0.04722238704562187,0.05146656930446625,0.03189105540513992,0.03943006321787834
lnb,0.04700151085853577,0.03918258100748062,0.05038062110543251,0.0496000200510025,0.04693418741226196,0.046116795390844345,0.04171394556760788,0.04933992400765419,0.04893692582845688,0.06566444039344788,0.048298321664333344,0.03606981039047241,0.05057426914572716,0.04837409779429436,0.038758642971515656,0.04750079661607742,0.09924261271953583,0.04543447494506836,0.04479828104376793,0.05607770010828972
lnv,0.0482003390789032,0.047393202781677246,0.04681029170751572,0.04741894453763962,0.057930897921323776,0.05216198042035103,0.0541146881878376,0.04212101548910141,0.05027075111865997,0.047481220215559006,0.05119137465953827,0.05621598660945892,0.047320663928985596,0.04934285953640938,0.05657310038805008,0.04851485416293144,0.05259236693382263,0.04760606586933136,0.04871785268187523,0.04802156984806061
lnx,0.049013685435056686,0.048318758606910706,0.04974786937236786,0.056840091943740845,0.05362692102789879,0.05513826385140419,0.050010986626148224,0.047726649791002274,0.04327687248587608,0.061778683215379715,0.04376430809497833,0.05233539268374443,0.045204322785139084,0.04906677454710007,0.04296684265136719,0.05300422012805939,0.04747676104307175,0.05165460333228111,0.037677258253097534,0.06137063726782799
lnz,0.023277103900909424,0.030529992654919624,0.03828950226306915,0.06141670420765877,0.04375675693154335,0.06614402681589127,0.06115102767944336,0.04668673500418663,0.05735364556312561,0.05017901957035065,0.0870179757475853,0.04288565739989281,0.052390433847904205,0.024720367044210434,0.08456473797559738,0.02318090945482254,0.061118610203266144,0.05208650976419449,0.043234772980213165,0.05001559853553772
log,0.05210457369685173,0.050280969589948654,0.052129246294498444,0.04124259576201439,0.05427529662847519,0.056157808750867844,0.06050300598144531,0.04522294923663139,0.057906247675418854,0.04210933670401573,0.05910176783800125,0.04932058975100517,0.031434886157512665,0.04963178187608719,0.0522947683930397,0.04735837131738663,0.06130918487906456,0.048048049211502075,0.039895862340927124,0.049672681838274
loj,0.04918861761689186,0.0487932525575161,0.030646705999970436,0.0546276681125164,0.031035112217068672,0.05191739276051521,0.05741447955369949,0.0496508963406086,0.05483505502343178,0.05309053137898445,0.04237573966383934,0.05448269098997116,0.05379022657871246,0.04849433898925781,0.05576100945472717,0.05138551816344261,0.05088815093040466,0.055397938936948776,0.0514441654086113,0.054780472069978714
lpb,0.06357742846012115,0.05726948380470276,0.05284140259027481,0.049813080579042435,0.05114990472793579,0.04827645793557167,0.05035309121012688,0.02737390622496605,0.06033998727798462,0.0548163503408432,0.059057749807834625,0.048025693744421005,0.06080050393939018,0.0525922030210495,0.04806146398186684,0.05709757283329964,0.04821086674928665,0.036312319338321686,0.05118527263402939,0.02284526452422142
lpe,0.03412601724267006,0.05090377852320671,0.03934137523174286,0.03464788571000099,0.052337512373924255,0.04113629087805748,0.05565845966339111,0.05933210253715515,0.039143092930316925,0.05917426571249962,0.039883922785520554,0.055567722767591476,0.051900628954172134,0.0598367303609848,0.05543191358447075,0.04048888012766838,0.0716872587800026,0.06932772696018219,0.04273970425128937,0.0473346933722496
lph,0.0627138689160347,0.04518144205212593,0.047094862908124924,0.04210392385721207,0.050351522862911224,0.05528593808412552,0.027622904628515244,0.04650827869772911,0.05100993067026138,0.1113482192158699,0.03398435190320015,0.050313759595155716,0.04334675520658493,0.01851688325405121,0.04052224010229111,0.046315938234329224,0.04736670106649399,0.054977986961603165,0.07392803579568863,0.051506515592336655
lpj,0.04404992237687111,0.05348510667681694,0.08323156088590622,0.028084537014365196,0.03891553729772568,0.04987867549061775,0.05470381677150726,0.038484904915094376,0.04552515223622322,0.026656990870833397,0.07175255566835403,0.05794643238186836,0.042056430131196976,0.053286485373973846,0.048691276460886,0.04861699789762497,0.053164005279541016,0.07389455288648605,0.04206995293498039,0.045505061745643616
lpl,0.052545711398124695,0.037411872297525406,0.04199394956231117,0.03953651338815689,0.04773688688874245,0.0674271360039711,0.05492473393678665,0.05117284506559372,0.06212947517633438,0.03481404483318329,0.046517450362443924,0.05168259143829346,0.05776330828666687,0.061914533376693726,0.03570757061243057,0.051473576575517654,0.0663200318813324,0.04959661513566971,0.04762082174420357,0.0417102687060833
lqm,0.04469165578484535,0.042029350996017456,0.05338656157255173,0.049136336892843246,0.03675953671336174,0.04393523186445236,0.047956857830286026,0.059794604778289795,0.06163059175014496,0.07602253556251526,0.05195363610982895,0.08174074441194534,0.0412825308740139,0.04216628894209862,0.046079471707344055,0.04266148805618286,0.038137782365083694,0.05629945173859596,0.04875628277659416,0.035579048097133636
lqq,0.0494186133146286,0.05059760808944702,0.04901323467493057,0.047803252935409546,0.056579068303108215,0.04610389098525047,0.05134759098291397,0.04576132446527481,0.045367032289505005,0.04263985529541969,0.05169699341058731,0.04220631346106529,0.04628469794988632,0.054167743772268295,0.05352501943707466,0.05574238672852516,0.042232103645801544,0.07051616162061691,0.05440368130803108,0.04459340497851372
lqs,0.03931412100791931,0.048682261258363724,0.05340079590678215,0.048588111996650696,0.04906710609793663,0.046946339309215546,0.04948895797133446,0.053934723138809204,0.04593438655138016,0.045429494231939316,0.052673518657684326,0.054566722363233566,0.047311149537563324,0.05045139417052269,0.05070583149790764,0.057052433490753174,0.05598990246653557,0.04439811781048775,0.053059231489896774,0.05300537496805191
lqw,0.04593951255083084,0.051637474447488785,0.06907225400209427,0.04823679104447365,0.03365524485707283,0.07612195611000061,0.06389641761779785,0.03332360088825226,0.06824415922164917,0.030649274587631226,0.03252492845058441,0.056453049182891846,0.046784788370132446,0.062425948679447174,0.050798021256923676,0.07791558653116226,0.044165126979351044,0.04426507279276848,0.027001535519957542,0.03688926622271538
lqy,0.0489378459751606,0.04108048975467682,0.05437377840280533,0.04240528866648674,0.056663792580366135,0.06260775029659271,0.03653103485703468,0.04289019852876663,0.046928633004426956,0.027513302862644196,0.0444624125957489,0.04545784369111061,0.042831625789403915,0.07426050305366516,0.06979569047689438,0.061116501688957214,0.05419514328241348,0.0582529678940773,0.04723405838012695,0.04246110841631889
lrc,0.03319929912686348,0.043103013187646866,0.04223746806383133,0.05728331580758095,0.04355492442846298,0.05697159096598625,0.051283225417137146,0.02651115506887436,0.060927700251340866,0.05710495635867119,0.05349033698439598,0.055378880351781845,0.03899574279785156,0.041950151324272156,0.042635224759578705,0.07043393701314926,0.032549355179071426,0.09248553216457367,0.050072815269231796,0.04983144253492355
lsh,0.05420449376106262,0.055929407477378845,0.050310615450143814,0.051557447761297226,0.03335823491215706,0.05122021958231926,0.03087875433266163,0.05309763923287392,0.051984429359436035,0.051721472293138504,0.050294533371925354,0.04419304057955742,0.03543738275766373,0.08880768716335297,0.040668413043022156,0.05640045180916786,0.04795849323272705,0.060963746160268784,0.041440077126026154,0.04957347363233566
lsq,0.03750291094183922,0.05100007355213165,0.04287184029817581,0.03132142499089241,0.05120503529906273,0.06017342209815979,0.04904966801404953,0.04475153237581253,0.04335823655128479,0.044194649904966354,0.04806883633136749,0.04256856441497803,0.05177895352244377,0.0648467093706131,0.05605153366923332,0.0655735656619072,0.04202427715063095,0.06748871505260468,0.049503393471241,0.056666698306798935
lsu,0.03639557585120201,0.047279633581638336,0.08794862031936646,0.05092599242925644,0.04821394383907318,0.03430672734975815,0.036032550036907196,0.05592257156968117,0.06491756439208984,0.030410705134272575,0.04408048838376999,0.057655759155750275,0.046462930738925934,0.06211220100522041,0.05157780274748802,0.0239921435713768,0.04568730667233467,0.09109869599342346,0.04188458248972893,0.0430942177772522
lsz,0.06255190819501877,0.04858357459306717,0.05141560733318329,0.05906083807349205,0.0450759120285511,0.04930098354816437,0.04076547920703888,0.049726758152246475,0.049963537603616714,0.04972757771611214,0.052961889654397964,0.04893918335437775,0.048823993653059006,0.04688648506999016,0.046428382396698,0.051979031413793564,0.04997697472572327,0.05294329300522804,0.04931062459945679,0.045577965676784515
ltt,0.04319417104125023,0.04429182410240173,0.1073387861251831,0.02719966135919094,0.04313572868704796,0.04533441737294197,0.04945498704910278,0.029607072472572327,0.04205821081995964,0.02474413998425007,0.04940987005829811,0.04690244793891907,0.03421695530414581,0.022154100239276886,0.08934961259365082,0.04618653655052185,0.10308899730443954,0.03098907135426998,0.07982290536165237,0.04152052477002144
lty,0.05387110635638237,0.03519443795084953,0.044036708772182465,0.042132988572120667,0.039972156286239624,0.03795897215604782,0.04075384885072708,0.048433199524879456,0.04649672284722328,0.05160178989171982,0.0416710302233696,0.04206620156764984,0.06629752367734909,0.07041674852371216,0.0477488711476326,0.10432373732328415,0.05402043089270592,0.050629954785108566,0.04505480080842972,0.03731875494122505
lub,0.050290096551179886,0.045486219227313995,0.05337435007095337,0.05284572392702103,0.05206073820590973,0.04489078372716904,0.046544354408979416,0.048929136246442795,0.04737459868192673,0.049551114439964294,0.04858546331524849,0.047346387058496475,0.048639461398124695,0.05132670700550079,0.05120232701301575,0.050024088472127914,0.044508498162031174,0.05346416309475899,0.045652419328689575,0.06790339201688766
lvj,0.049668051302433014,0.042949192225933075,0.05285611376166344,0.039823416620492935,0.05213822051882744,0.047907136380672455,0.05799520015716553,0.04949621483683586,0.0406121127307415,0.057266540825366974,0.04901037737727165,0.04648229107260704,0.06040377914905548,0.0577424019575119,0.049651727080345154,0.05793190747499466,0.04214370995759964,0.04824588820338249,0.05210148170590401,0.045574262738227844
lvo,0.057556621730327606,0.06302502006292343,0.043467625975608826,0.05105577036738396,0.043052054941654205,0.048685941845178604,0.04877301678061485,0.049239348620176315,0.04494723305106163,0.037489280104637146,0.05093009024858475,0.05859891325235367,0.049893103539943695,0.05383878946304321,0.055676624178886414,0.05732281506061554,0.04195389524102211,0.052492573857307434,0.04696723446249962,0.045034050941467285
lvy,0.04052390530705452,0.04023916274309158,0.0760919600725174,0.04888574033975601,0.05171923711895943,0.05444605275988579,0.04952989146113396,0.05206438899040222,0.04332220181822777,0.04330851510167122,0.0340890996158123,0.0597233921289444,0.045485470443964005,0.05516170710325241,0.03944088891148567,0.05497900769114494,0.04761718958616257,0.04285239428281784,0.048384081572294235,0.07213573157787323
lwh,0.061548616737127304,0.04488397017121315,0.05303698405623436,0.0469478964805603,0.0383223220705986,0.05785030499100685,0.052867401391267776,0.05273859575390816,0.0383528508245945,0.056152716279029846,0.047931008040905,0.049056343734264374,0.03785356506705284,0.06417953222990036,0.05128083750605583,0.03268752992153168,0.0500202514231205,0.0658479556441307,0.04725921154022217,0.051182083785533905
lwi,0.039940815418958664,0.03622138127684593,0.04274417832493782,0.07831188291311264,0.023825297132134438,0.04462999105453491,0.04962518438696861,0.0630369484424591,0.04791482165455818,0.11032690107822418,0.045979127287864685,0.0484570674598217,0.053333669900894165,0.06373642385005951,0.030197903513908386,0.06518134474754333,0.04596000164747238,0.04506636783480644,0.043773144483566284,0.021737564355134964
lwk,0.03748243674635887,0.05559089407324791,0.06822532415390015,0.04446454346179962,0.04799734428524971,0.04318523034453392,0.06120498478412628,0.05542444810271263,0.06974542886018753,0.0693071261048317,0.02289026603102684,0.05237247794866562,0.06278744339942932,0.05790703743696213,0.04440268129110336,0.0677376538515091,0.028867674991488457,0.03520042076706886,0.029299169778823853,0.04590742290019989
lwn,0.04561685398221016,0.05215969309210777,0.08246540278196335,0.041671860963106155,0.047130003571510315,0.050581369549036026,0.05713022127747536,0.058579880744218826,0.0458693727850914,0.038272060453891754,0.03917200490832329,0.04618553817272186,0.047140929847955704,0.040937524288892746,0.059387292712926865,0.03872660920023918,0.07604575157165527,0.03875993192195892,0.039681676775217056,0.05448600649833679
lwu,0.052875593304634094,0.048870716243982315,0.04523245990276337,0.04412825033068657,0.04770895466208458,0.03766496852040291,0.045360732823610306,0.0417461171746254,0.0427422970533371,0.05992629751563072,0.04699697345495224,0.053403355181217194,0.050027478486299515,0.04201823100447655,0.037867218255996704,0.06516756117343903,0.04268481209874153,0.03431345894932747,0.04678298532962799,0.11448152363300323
lxf,0.048515427857637405,0.046325311064720154,0.07652189582586288,0.04829372838139534,0.048083387315273285,0.049912434071302414,0.041591934859752655,0.05113094672560692,0.05537371337413788,0.04101211577653885,0.05211414024233818,0.04820907115936279,0.04201842099428177,0.05481872335076332,0.06165936589241028,0.044130150228738785,0.046381838619709015,0.04008925333619118,0.06551050394773483,0.038307685405015945
lxp,0.0581849105656147,0.039439063519239426,0.046946942806243896,0.04948818311095238,0.04823238402605057,0.04771215841174126,0.04252402484416962,0.04557987302541733,0.051857586950063705,0.06293416023254395,0.06694326549768448,0.045800190418958664,0.04722801223397255,0.05328261852264404,0.0571221262216568,0.049466826021671295,0.04958752915263176,0.048321161419153214,0.0444352924823761,0.04491370543837547
